name,code,fips,type,category,year,rne,ose,sjc,ssr,zindex
Hawaii,HI,15,Total,Total,2004,0.00268,0.87658,5.643196403,0.833184657,2.093680755
Hawaii,HI,15,Total,Total,2005,0.00272,0.86463,5.393241739,0.81018936,1.032998023
Hawaii,HI,15,Total,Total,2006,0.00327,0.84756,5.185034179,0.823367065,2.412547837
Hawaii,HI,15,Total,Total,2007,0.00324,0.85876,4.965512,0.798994975,1.501853617
Hawaii,HI,15,Total,Total,2008,0.00272,0.85027,4.367920145,0.801886792,0.057520669
Hawaii,HI,15,Total,Total,2009,0.00231,0.83221,4.205040851,0.761991777,-2.697042305
Hawaii,HI,15,Total,Total,2010,0.00232,0.80626,3.05800084,0.776458952,-3.022305403
Hawaii,HI,15,Total,Total,2011,0.0023,0.83993,3.50242763,0.799673381,-1.499622859
Hawaii,HI,15,Total,Total,2012,0.00273,0.837,2.967442021,0.798679868,-0.852919443
Hawaii,HI,15,Total,Total,2013,0.00308,0.90139,3.566856004,0.808589608,1.52475049
Hawaii,HI,15,Total,Total,2014,0.00354,0.88928,3.266790995,0.784257942,1.329667357
Hawaii,HI,15,Total,Total,2015,0.00331,0.88693,3.402829151,0.81085117,1.836915685
Hawaii,HI,15,Total,Total,2016,0.00311,0.84633,4.043265462,0.793551276,0.416620935
Hawaii,HI,15,Total,Total,2017,0.00271,0.81359,5.14675374,0.794570502,-0.443894084
Hawaii,HI,15,Total,Total,2018,0.00301,0.88728,3.903299538,0.814715974,1.535286217
Hawaii,HI,15,Total,Total,2019,0.00335,0.88393,4.363388781,0.766152717,0.627055143
Idaho,ID,16,Total,Total,1996,,,6.605529294,0.798816568,
Idaho,ID,16,Total,Total,1997,,,6.616090906,0.802211302,
Idaho,ID,16,Total,Total,1998,0.00397,0.79119,7.539546286,0.788694075,2.872700931
Idaho,ID,16,Total,Total,1999,0.00378,0.73863,6.7164495,0.783655192,1.113918485
Idaho,ID,16,Total,Total,2000,0.00397,0.7745,7.490207245,0.799250072,2.998245928
Idaho,ID,16,Total,Total,2001,0.00423,0.78327,7.657038612,0.792322563,3.524320386
Idaho,ID,16,Total,Total,2002,0.004,0.81298,5.811819405,0.741194104,0.724596251
Idaho,ID,16,Total,Total,2003,0.00354,0.82407,6.517625314,0.797245825,2.272242766
Idaho,ID,16,Total,Total,2004,0.0038,0.86446,6.703539728,0.7904944,3.284454267
Idaho,ID,16,Total,Total,2005,0.00436,0.86083,8.229003368,0.812349639,5.973189554
Idaho,ID,16,Total,Total,2006,0.00437,0.82759,9.132758981,0.816468477,6.051507706
Idaho,ID,16,Total,Total,2007,0.00443,0.80621,8.75088449,0.782488661,4.425198965
Idaho,ID,16,Total,Total,2008,0.00396,0.81502,7.106079566,0.724423418,0.604676004
Idaho,ID,16,Total,Total,2009,0.00427,0.76576,6.040764546,0.714451135,-0.277124758
Idaho,ID,16,Total,Total,2010,0.00391,0.70179,4.378811087,0.733090689,-2.066660435
Idaho,ID,16,Total,Total,2011,0.00408,0.70744,4.611373121,0.765056022,-0.301020562
Idaho,ID,16,Total,Total,2012,0.00394,0.76508,4.377794103,0.740289664,-0.786908066
Idaho,ID,16,Total,Total,2013,0.00369,0.85238,4.470564285,0.770330368,1.121708438
Idaho,ID,16,Total,Total,2014,0.00331,0.90327,5.479697286,0.761600928,1.145053826
Idaho,ID,16,Total,Total,2015,0.00318,0.89363,5.916202873,0.787856258,1.886745609
Idaho,ID,16,Total,Total,2016,0.00324,0.89313,6.213221745,0.766098694,1.327986515
Idaho,ID,16,Total,Total,2017,0.00345,0.83939,5.948018152,0.802564624,2.248485223
Idaho,ID,16,Total,Total,2018,0.00379,0.87896,6.03015305,0.776743265,2.666780573
Idaho,ID,16,Total,Total,2019,0.00381,0.87208,6.796059461,0.788089423,3.370799659
Illinois,IL,17,Total,Total,1996,,,7.888202253,0.793809904,
Illinois,IL,17,Total,Total,1997,,,5.908475621,0.823202545,
Illinois,IL,17,Total,Total,1998,0.0025,0.78481,6.147729841,0.807762761,-0.408580999
Illinois,IL,17,Total,Total,1999,0.00229,0.81748,6.056952736,0.825841184,0.246336142
Illinois,IL,17,Total,Total,2000,0.00227,0.86279,5.541990328,0.800332395,-0.306048252
Illinois,IL,17,Total,Total,2001,0.00243,0.93467,5.350065601,0.808993476,1.363709293
Illinois,IL,17,Total,Total,2002,0.00251,0.82658,5.158493563,0.769615636,-1.628764785
Illinois,IL,17,Total,Total,2003,0.00252,0.76499,5.111259106,0.799779451,-1.413569634
Illinois,IL,17,Total,Total,2004,0.00251,0.69807,5.401447667,0.80737899,-2.020687756
Illinois,IL,17,Total,Total,2005,0.00254,0.73816,5.096867121,0.781310389,-2.467572361
Illinois,IL,17,Total,Total,2006,0.00244,0.75091,5.681529237,0.786280893,-2.058338052
Illinois,IL,17,Total,Total,2007,0.00216,0.76672,5.132064248,0.788155836,-2.620395539
Illinois,IL,17,Total,Total,2008,0.00233,0.76411,4.563099286,0.769642379,-3.222882517
Illinois,IL,17,Total,Total,2009,0.00247,0.7382,4.036250375,0.751802733,-4.195942526
Illinois,IL,17,Total,Total,2010,0.00269,0.72198,4.261982572,0.758246962,-3.60441072
Illinois,IL,17,Total,Total,2011,0.00233,0.71583,3.923153718,0.775622407,-3.998944996
Illinois,IL,17,Total,Total,2012,0.00224,0.77424,4.257555399,0.777705346,-3.10513024
Illinois,IL,17,Total,Total,2013,0.00203,0.80954,3.915742138,0.776421096,-3.247415032
Illinois,IL,17,Total,Total,2014,0.00225,0.86386,4.291127326,0.790134116,-1.26648842
Illinois,IL,17,Total,Total,2015,0.00225,0.82221,4.791384777,0.788076612,-1.744645264
Illinois,IL,17,Total,Total,2016,0.00228,0.78796,5.326068109,0.803977942,-1.356740903
Illinois,IL,17,Total,Total,2017,0.00237,0.74096,5.396739044,0.782457836,-2.631688268
Illinois,IL,17,Total,Total,2018,0.00248,0.79464,4.415207618,0.791993328,-1.658886382
Illinois,IL,17,Total,Total,2019,0.00269,0.83751,4.711951029,0.78901982,-0.531295541
Indiana,IN,18,Total,Total,1996,,,5.760739098,0.796223513,
Indiana,IN,18,Total,Total,1997,,,6.275453309,0.80936298,
Indiana,IN,18,Total,Total,1998,0.00239,0.87255,5.383004828,0.789541521,-0.366518305
Indiana,IN,18,Total,Total,1999,0.0027,0.86014,5.527240917,0.825769777,1.564487201
Indiana,IN,18,Total,Total,2000,0.00301,0.80725,5.29755579,0.817084494,1.043712818
Indiana,IN,18,Total,Total,2001,0.00305,0.89529,5.301121454,0.778530534,1.00071668
Indiana,IN,18,Total,Total,2002,0.00256,0.86293,5.196746506,0.767174836,-1.04995998
Indiana,IN,18,Total,Total,2003,0.00234,0.84461,5.310944419,0.799398292,-0.556720284
Indiana,IN,18,Total,Total,2004,0.00225,0.77026,5.228455543,0.791967245,-2.180936392
Indiana,IN,18,Total,Total,2005,0.00253,0.75184,5.359779926,0.787849473,-1.925451783
Indiana,IN,18,Total,Total,2006,0.00263,0.74742,5.474626891,0.792290829,-1.550489758
Indiana,IN,18,Total,Total,2007,0.00265,0.71134,4.859866584,0.784690799,-2.598252929
Indiana,IN,18,Total,Total,2008,0.00253,0.74906,4.464103663,0.777626987,-2.743470736
Indiana,IN,18,Total,Total,2009,0.00264,0.77654,4.459444292,0.763649727,-2.614039349
Indiana,IN,18,Total,Total,2010,0.0025,0.83345,3.332751965,0.778719494,-2.008860731
Indiana,IN,18,Total,Total,2011,0.00224,0.76442,4.150983468,0.801924828,-2.389904457
Indiana,IN,18,Total,Total,2012,0.00218,0.7946,3.871390303,0.760827474,-3.738577413
Indiana,IN,18,Total,Total,2013,0.00205,0.72175,3.883409124,0.773901946,-4.619441271
Indiana,IN,18,Total,Total,2014,0.00229,0.75198,3.195046624,0.793145519,-3.212275301
Indiana,IN,18,Total,Total,2015,0.00232,0.7498,3.549561454,0.786939998,-3.254707697
Indiana,IN,18,Total,Total,2016,0.00223,0.80225,3.484314255,0.801594999,-2.1536423
Indiana,IN,18,Total,Total,2017,0.00199,0.83406,3.364033885,0.802462854,-2.237112513
Indiana,IN,18,Total,Total,2018,0.00207,0.86786,3.709657401,0.803410553,-1.367132779
Indiana,IN,18,Total,Total,2019,0.00254,0.90317,3.588564187,0.798981151,-0.008257694
Iowa,IA,19,Total,Total,1996,,,5.125,0.821249518,
Iowa,IA,19,Total,Total,1997,,,4.790532662,0.812952534,
Iowa,IA,19,Total,Total,1998,0.004,0.85239,5.501103735,0.826161137,4.36205093
Iowa,IA,19,Total,Total,1999,0.00285,0.85621,4.117034556,0.822160472,1.087223849
Iowa,IA,19,Total,Total,2000,0.00305,0.86981,4.462171743,0.822155086,1.888854631
Iowa,IA,19,Total,Total,2001,0.00327,0.865,5.371765387,0.79556004,1.711506427
Iowa,IA,19,Total,Total,2002,0.00296,0.8169,4.106011995,0.785420761,-0.635036321
Iowa,IA,19,Total,Total,2003,0.00287,0.76541,4.870837821,0.814022579,-0.195260891
Iowa,IA,19,Total,Total,2004,0.0026,0.71125,4.971839784,0.816396568,-1.473250802
Iowa,IA,19,Total,Total,2005,0.00314,0.73723,4.973259831,0.813975997,0.032409791
Iowa,IA,19,Total,Total,2006,0.00295,0.79707,4.769593689,0.827044025,0.899471223
Iowa,IA,19,Total,Total,2007,0.00305,0.84996,4.766585356,0.816472227,1.51358663
Iowa,IA,19,Total,Total,2008,0.00258,0.90292,4.164437435,0.8010481,0.407882566
Iowa,IA,19,Total,Total,2009,0.00239,0.88827,3.69353121,0.781380356,-1.180051147
Iowa,IA,19,Total,Total,2010,0.00244,0.88215,3.352951492,0.814949495,-0.049855014
Iowa,IA,19,Total,Total,2011,0.00255,0.86014,2.816716759,0.810947562,-0.517099516
Iowa,IA,19,Total,Total,2012,0.00249,0.84429,3.89410277,0.812633833,-0.351351197
Iowa,IA,19,Total,Total,2013,0.00187,0.83455,3.497901873,0.800637959,-2.508084292
Iowa,IA,19,Total,Total,2014,0.00178,0.8687,3.82202068,0.803811855,-1.939355598
Iowa,IA,19,Total,Total,2015,0.0018,0.89586,3.594086435,0.802547771,-1.637363137
Iowa,IA,19,Total,Total,2016,0.00201,0.9253,3.62588783,0.812998052,-0.322748144
Iowa,IA,19,Total,Total,2017,0.00217,0.93976,3.59472235,0.801025641,-0.21185093
Iowa,IA,19,Total,Total,2018,0.00276,0.93624,3.824852681,0.799093919,1.084899596
Iowa,IA,19,Total,Total,2019,0.00314,0.85337,3.576148865,0.813957334,1.148918725
Kansas,KS,20,Total,Total,1996,,,7.895036783,0.803560076,
Kansas,KS,20,Total,Total,1997,,,8.971301852,0.799191375,
Kansas,KS,20,Total,Total,1998,0.00323,0.85307,8.289113951,0.807776733,3.183124269
Kansas,KS,20,Total,Total,1999,0.00277,0.84207,7.768997042,0.837013186,2.857740743
Kansas,KS,20,Total,Total,2000,0.0028,0.92988,9.060464101,0.821135647,4.204795333
Kansas,KS,20,Total,Total,2001,0.00279,0.88722,8.644929505,0.830885625,3.729997998
Kansas,KS,20,Total,Total,2002,0.00308,0.86212,6.836469771,0.802308215,2.139409622
Kansas,KS,20,Total,Total,2003,0.00292,0.76411,7.533591578,0.749907987,-1.338320984
Kansas,KS,20,Total,Total,2004,0.00282,0.76704,7.383411115,0.800408612,0.30956481
Kansas,KS,20,Total,Total,2005,0.00248,0.81317,6.675775571,0.808574778,0.231501852
Kansas,KS,20,Total,Total,2006,0.00253,0.83419,6.405516461,0.810520851,0.610968914
Kansas,KS,20,Total,Total,2007,0.00238,0.84761,6.147026441,0.79227672,-0.322528912
Kansas,KS,20,Total,Total,2008,0.00238,0.86462,4.912260209,0.803477345,-0.19106975
Kansas,KS,20,Total,Total,2009,0.00242,0.84978,4.463932695,0.768225949,-1.841558718
Kansas,KS,20,Total,Total,2010,0.00272,0.85486,4.103296142,0.790553256,-0.415314085
Kansas,KS,20,Total,Total,2011,0.00286,0.82516,4.190330141,0.787048832,-0.63771563
Kansas,KS,20,Total,Total,2012,0.00285,0.91699,5.126406417,0.773693991,0.618298702
Kansas,KS,20,Total,Total,2013,0.00229,0.89959,4.238196164,0.760969096,-1.761609308
Kansas,KS,20,Total,Total,2014,0.00221,0.90118,4.639240124,0.782149149,-0.946580068
Kansas,KS,20,Total,Total,2015,0.00273,0.81245,4.52078043,0.797593391,-0.577549239
Kansas,KS,20,Total,Total,2016,0.003,0.82458,5.368889573,0.782755389,0.023382559
Kansas,KS,20,Total,Total,2017,0.003,0.80156,4.842339477,0.740424431,-2.138380855
Kansas,KS,20,Total,Total,2018,0.0027,0.84518,3.954510591,0.764088029,-1.66219623
Kansas,KS,20,Total,Total,2019,0.0027,0.88133,4.023596495,0.763326617,-1.121768282
Kentucky,KY,21,Total,Total,1996,,,6.19665343,0.79883091,
Kentucky,KY,21,Total,Total,1997,,,6.478532524,0.79933927,
Kentucky,KY,21,Total,Total,1998,0.00287,0.76332,5.909082925,0.786021505,-0.820767238
Kentucky,KY,21,Total,Total,1999,0.00237,0.86753,6.530526103,0.815577191,0.994133884
Kentucky,KY,21,Total,Total,2000,0.00193,0.94848,5.593944808,0.856502242,2.339165108
Kentucky,KY,21,Total,Total,2001,0.00223,0.90615,5.262120305,0.76880531,-1.054760322
Kentucky,KY,21,Total,Total,2002,0.00252,0.82282,5.384272135,0.759623861,-1.93802378
Kentucky,KY,21,Total,Total,2003,0.00301,0.75808,5.007080106,0.767694829,-1.668793694
Kentucky,KY,21,Total,Total,2004,0.00286,0.81308,5.336338888,0.790734571,-0.176377406
Kentucky,KY,21,Total,Total,2005,0.00241,0.89641,5.163120269,0.795398394,0.156902824
Kentucky,KY,21,Total,Total,2006,0.00226,0.88353,5.337929423,0.796715171,-0.244639807
Kentucky,KY,21,Total,Total,2007,0.00225,0.83311,5.099758685,0.770830386,-2.09365878
Kentucky,KY,21,Total,Total,2008,0.00306,0.7267,4.582181591,0.788172354,-1.442994072
Kentucky,KY,21,Total,Total,2009,0.00301,0.74542,4.039309959,0.770403587,-2.180702427
Kentucky,KY,21,Total,Total,2010,0.00303,0.71913,3.251474582,0.776007964,-2.663348136
Kentucky,KY,21,Total,Total,2011,0.00301,0.74051,3.50609327,0.772216177,-2.419970058
Kentucky,KY,21,Total,Total,2012,0.00343,0.70757,3.44478069,0.789175352,-1.361566672
Kentucky,KY,21,Total,Total,2013,0.00368,0.72417,3.734000748,0.782181515,-0.689962333
Kentucky,KY,21,Total,Total,2014,0.00352,0.69349,4.162335148,0.78028169,-1.388455299
Kentucky,KY,21,Total,Total,2015,0.00283,0.75864,4.033686581,0.790066833,-1.651630192
Kentucky,KY,21,Total,Total,2016,0.00245,0.79945,3.922777389,0.78774076,-2.030034797
Kentucky,KY,21,Total,Total,2017,0.00225,0.85903,4.124190188,0.785183066,-1.597430382
Kentucky,KY,21,Total,Total,2018,0.00259,0.85384,4.237693708,0.785637003,-0.846875831
Kentucky,KY,21,Total,Total,2019,0.00256,0.84839,4.060055425,0.798168687,-0.603226235
Louisiana,LA,22,Total,Total,1996,,,5.994711832,0.794579008,
Louisiana,LA,22,Total,Total,1997,,,6.715793526,0.794891945,
Louisiana,LA,22,Total,Total,1998,0.00309,0.7936,6.47472358,0.799095453,0.861505572
Louisiana,LA,22,Total,Total,1999,0.00303,0.84449,6.408475948,0.784122719,0.894869148
Louisiana,LA,22,Total,Total,2000,0.00306,0.87038,6.608846158,0.792581465,1.752998029
Louisiana,LA,22,Total,Total,2001,0.00284,0.86095,7.022974067,0.769213149,0.425443764
Louisiana,LA,22,Total,Total,2002,0.00274,0.83119,6.718302471,0.764312629,-0.559374106
Louisiana,LA,22,Total,Total,2003,0.00272,0.80147,6.135311284,0.791651365,-0.277602014
Louisiana,LA,22,Total,Total,2004,0.00306,0.77831,6.103371572,0.784143818,-0.157250979
Louisiana,LA,22,Total,Total,2005,0.00308,0.7717,6.482283463,0.790841584,0.206563206
Louisiana,LA,22,Total,Total,2006,0.00302,0.77301,7.328481302,0.751968981,-0.994620897
Louisiana,LA,22,Total,Total,2007,0.00347,0.8188,7.298230795,0.770216366,1.366003147
Louisiana,LA,22,Total,Total,2008,0.00352,0.8215,6.019272313,0.789925587,1.695860641
Louisiana,LA,22,Total,Total,2009,0.00387,0.78188,5.663622795,0.767323291,0.8851029
Louisiana,LA,22,Total,Total,2010,0.00391,0.77722,5.008216468,0.759834903,0.336625053
Louisiana,LA,22,Total,Total,2011,0.0041,0.76383,4.869935801,0.76781309,0.800901151
Louisiana,LA,22,Total,Total,2012,0.00398,0.81271,5.370821644,0.763717805,1.326941171
Louisiana,LA,22,Total,Total,2013,0.00347,0.86121,5.049381266,0.778911114,1.336765563
Louisiana,LA,22,Total,Total,2014,0.00331,0.8917,5.347745581,0.780391641,1.619459499
Louisiana,LA,22,Total,Total,2015,0.00281,0.86358,4.54484259,0.782445309,-0.1941718
Louisiana,LA,22,Total,Total,2016,0.00275,0.79725,4.699736113,0.795679094,-0.752502499
Louisiana,LA,22,Total,Total,2017,0.00312,0.75552,4.578680073,0.801853544,-0.367693379
Louisiana,LA,22,Total,Total,2018,0.00343,0.71897,5.025656213,0.801163263,-0.048086648
Louisiana,LA,22,Total,Total,2019,0.00355,0.72697,5.130793062,0.805365665,0.543482394
Maine,ME,23,Total,Total,1996,,,6.418426657,0.826402137,
Maine,ME,23,Total,Total,1997,,,5.308525679,0.743740795,
Maine,ME,23,Total,Total,1998,0.00388,0.77765,6.125672788,0.882853668,5.380187545
Maine,ME,23,Total,Total,1999,0.00357,0.76497,5.388346142,0.837209302,2.461811541
Maine,ME,23,Total,Total,2000,0.00366,0.81334,5.828175702,0.836809004,3.562077078
Maine,ME,23,Total,Total,2001,0.00309,0.83946,5.195645613,0.817137229,1.659965234
Maine,ME,23,Total,Total,2002,0.0029,0.86559,5.916849285,0.754330709,-0.414869536
Maine,ME,23,Total,Total,2003,0.00267,0.80924,5.280467933,0.797171328,-0.442001402
Maine,ME,23,Total,Total,2004,0.00301,0.78183,4.801748969,0.809327846,0.156370357
Maine,ME,23,Total,Total,2005,0.00334,0.7918,5.449704918,0.772461274,-0.054617806
Maine,ME,23,Total,Total,2006,0.00389,0.82171,5.611886804,0.785028155,2.164655026
Maine,ME,23,Total,Total,2007,0.00357,0.84875,4.71801905,0.787082116,1.535915991
Maine,ME,23,Total,Total,2008,0.00356,0.84285,4.487004597,0.77853067,1.003486291
Maine,ME,23,Total,Total,2009,0.00329,0.79613,4.57133402,0.749734513,-1.339977796
Maine,ME,23,Total,Total,2010,0.00324,0.74362,3.772891373,0.79566787,-0.862145677
Maine,ME,23,Total,Total,2011,0.00328,0.71805,3.54517558,0.774534687,-2.046173635
Maine,ME,23,Total,Total,2012,0.00333,0.75771,3.440461118,0.764455782,-1.767273535
Maine,ME,23,Total,Total,2013,0.00335,0.80426,3.228140773,0.774687626,-0.738357839
Maine,ME,23,Total,Total,2014,0.00291,0.80426,3.329542815,0.778239203,-1.545511025
Maine,ME,23,Total,Total,2015,0.00285,0.77677,3.369817099,0.801805338,-1.187915153
Maine,ME,23,Total,Total,2016,0.00287,0.75217,3.946468046,0.791179796,-1.655051846
Maine,ME,23,Total,Total,2017,0.00328,0.78348,4.593844503,0.87740556,3.247243954
Maine,ME,23,Total,Total,2018,0.00307,0.87616,4.191009046,0.719127616,-1.954776879
Maine,ME,23,Total,Total,2019,0.00368,0.88403,4.322234886,0.789358372,2.219442157
Maryland,MD,24,Total,Total,1996,,,6.946615269,0.781933727,
Maryland,MD,24,Total,Total,1997,,,7.45017575,0.790812657,
Maryland,MD,24,Total,Total,1998,0.00261,0.80031,7.147517977,0.778974401,-0.572178884
Maryland,MD,24,Total,Total,1999,0.00277,0.77116,6.205146856,0.795213841,-0.453054362
Maryland,MD,24,Total,Total,2000,0.00292,0.77235,6.672523655,0.80201482,0.360675739
Maryland,MD,24,Total,Total,2001,0.00277,0.78463,5.625439676,0.751098682,-2.16134814
Maryland,MD,24,Total,Total,2002,0.00281,0.75144,6.736834443,0.755979974,-1.895384426
Maryland,MD,24,Total,Total,2003,0.00315,0.72908,5.765911385,0.772557109,-1.272053723
Maryland,MD,24,Total,Total,2004,0.00328,0.80201,6.237318447,0.782040105,0.66823185
Maryland,MD,24,Total,Total,2005,0.00369,0.79831,6.202548146,0.788815437,1.769658263
Maryland,MD,24,Total,Total,2006,0.00323,0.80005,5.946653204,0.792689666,0.798910271
Maryland,MD,24,Total,Total,2007,0.0034,0.78254,5.149990944,0.77534378,-0.08176674
Maryland,MD,24,Total,Total,2008,0.00264,0.75688,4.84769915,0.761163905,-2.829766678
Maryland,MD,24,Total,Total,2009,0.00278,0.74643,4.172143317,0.731041275,-4.098412385
Maryland,MD,24,Total,Total,2010,0.00253,0.74799,4.124626748,0.758072108,-3.64183938
Maryland,MD,24,Total,Total,2011,0.00276,0.7567,4.187231641,0.772898369,-2.413705033
Maryland,MD,24,Total,Total,2012,0.00263,0.78032,4.413119637,0.78787569,-1.691857384
Maryland,MD,24,Total,Total,2013,0.0027,0.79862,4.077533923,0.767562803,-2.171638913
Maryland,MD,24,Total,Total,2014,0.0024,0.84322,4.167671739,0.775817923,-1.829401954
Maryland,MD,24,Total,Total,2015,0.0028,0.82302,4.286147232,0.77754278,-1.118356691
Maryland,MD,24,Total,Total,2016,0.00262,0.73111,4.50583785,0.792401244,-2.237065264
Maryland,MD,24,Total,Total,2017,0.00318,0.7592,4.162441806,0.77598744,-1.331380997
Maryland,MD,24,Total,Total,2018,0.00273,0.76499,4.054142266,0.776375033,-2.28536685
Maryland,MD,24,Total,Total,2019,0.00297,0.85561,4.494945151,0.781867697,0.001636647
Massachusetts,MA,25,Total,Total,1996,,,6.740395575,0.808130559,
Massachusetts,MA,25,Total,Total,1997,,,6.645135654,0.822139012,
Massachusetts,MA,25,Total,Total,1998,0.00204,0.79722,6.758784267,0.793531806,-1.518765769
Massachusetts,MA,25,Total,Total,1999,0.00173,0.71175,5.853408354,0.841672727,-2.078175086
Massachusetts,MA,25,Total,Total,2000,0.0016,0.80545,7.394156738,0.82462394,-0.935980981
Massachusetts,MA,25,Total,Total,2001,0.00144,0.7955,6.442694284,0.817823109,-2.115134731
Massachusetts,MA,25,Total,Total,2002,0.00162,0.81412,5.361211717,0.783159463,-3.209600122
Massachusetts,MA,25,Total,Total,2003,0.0018,0.70333,5.675614026,0.78937675,-4.086331731
Massachusetts,MA,25,Total,Total,2004,0.0019,0.65672,5.185206325,0.81271933,-3.896857683
Massachusetts,MA,25,Total,Total,2005,0.00214,0.67125,5.691449239,0.804354469,-3.234625641
Massachusetts,MA,25,Total,Total,2006,0.00261,0.72603,4.791824881,0.828634395,-0.850693754
Massachusetts,MA,25,Total,Total,2007,0.00285,0.75149,4.593287568,0.810253575,-0.710643771
Massachusetts,MA,25,Total,Total,2008,0.00279,0.74728,4.308261273,0.821724455,-0.602596421
Massachusetts,MA,25,Total,Total,2009,0.00275,0.73258,3.736950936,0.796397506,-2.111847144
Massachusetts,MA,25,Total,Total,2010,0.00294,0.74347,4.078243676,0.82395357,-0.340994698
Massachusetts,MA,25,Total,Total,2011,0.00307,0.79276,4.5332462,0.848244221,1.795191012
Massachusetts,MA,25,Total,Total,2012,0.00286,0.80544,5.229322205,0.871030405,2.674241406
Massachusetts,MA,25,Total,Total,2013,0.0026,0.7415,4.912625134,0.838558727,-0.217328147
Massachusetts,MA,25,Total,Total,2014,0.0029,0.73422,5.381365381,0.818075117,-0.216746183
Massachusetts,MA,25,Total,Total,2015,0.00291,0.75666,5.819645735,0.824919237,0.58909777
Massachusetts,MA,25,Total,Total,2016,0.00285,0.85395,5.309654365,0.827240443,1.7676378
Massachusetts,MA,25,Total,Total,2017,0.0026,0.8863,6.092898776,0.831854328,2.206976473
Massachusetts,MA,25,Total,Total,2018,0.00231,0.8463,5.882776001,0.812296396,0.136084078
Massachusetts,MA,25,Total,Total,2019,0.00245,0.78607,5.654549588,0.840472991,0.508541948
Michigan,MI,26,Total,Total,1996,,,8.872338322,0.824032459,
Michigan,MI,26,Total,Total,1997,,,8.210580208,0.80406015,
Michigan,MI,26,Total,Total,1998,0.00237,0.80401,7.16525341,0.799759091,-0.26694652
Michigan,MI,26,Total,Total,1999,0.00255,0.81056,5.424105366,0.791248809,-0.849995401
Michigan,MI,26,Total,Total,2000,0.00242,0.82697,8.967138745,0.881761305,4.053564003
Michigan,MI,26,Total,Total,2001,0.00232,0.81896,6.392476519,0.772598716,-1.513985797
Michigan,MI,26,Total,Total,2002,0.00235,0.79199,7.751921731,0.756073054,-1.871681286
Michigan,MI,26,Total,Total,2003,0.00253,0.76142,6.729705914,0.778951224,-1.515020138
Michigan,MI,26,Total,Total,2004,0.00243,0.73648,6.873877149,0.785851752,-1.788382017
Michigan,MI,26,Total,Total,2005,0.0023,0.75574,6.710385104,0.785692816,-1.870116263
Michigan,MI,26,Total,Total,2006,0.00199,0.79534,6.155590016,0.777875587,-2.510677924
Michigan,MI,26,Total,Total,2007,0.00228,0.82312,4.968861998,0.772852357,-2.156997094
Michigan,MI,26,Total,Total,2008,0.00249,0.82514,4.953106444,0.765547143,-1.937740775
Michigan,MI,26,Total,Total,2009,0.00283,0.78527,3.71273667,0.727729741,-3.733637505
Michigan,MI,26,Total,Total,2010,0.00275,0.74258,4.471471049,0.745848057,-3.536204536
Michigan,MI,26,Total,Total,2011,0.00255,0.73135,3.49550292,0.783839881,-3.154804919
Michigan,MI,26,Total,Total,2012,0.00217,0.73049,3.960536094,0.786735328,-3.705443393
Michigan,MI,26,Total,Total,2013,0.00231,0.78064,4.139890135,0.843381738,-0.441590908
Michigan,MI,26,Total,Total,2014,0.00257,0.76396,4.570362004,0.796014246,-1.695669308
Michigan,MI,26,Total,Total,2015,0.0029,0.81997,4.316172987,0.799093173,-0.118555353
Michigan,MI,26,Total,Total,2016,0.00258,0.84186,4.332917176,0.807967771,-0.168463975
Michigan,MI,26,Total,Total,2017,0.00245,0.87585,4.203601804,0.814765985,0.245213894
Michigan,MI,26,Total,Total,2018,0.00228,0.85276,4.310165231,0.809590039,-0.626695623
Michigan,MI,26,Total,Total,2019,0.00248,0.82566,4.215540485,0.802096816,-0.905402085
Minnesota,MN,27,Total,Total,1996,,,6.184822825,0.816235781,
Minnesota,MN,27,Total,Total,1997,,,5.608190805,0.795908331,
Minnesota,MN,27,Total,Total,1998,0.0031,0.82624,6.037505204,0.86355198,3.595698869
Minnesota,MN,27,Total,Total,1999,0.0031,0.8609,5.081993754,0.831808992,2.502176916
Minnesota,MN,27,Total,Total,2000,0.00283,0.88481,5.8516016,0.830005977,2.5243402
Minnesota,MN,27,Total,Total,2001,0.00216,0.89774,6.378948687,0.819862473,1.068401619
Minnesota,MN,27,Total,Total,2002,0.00239,0.86968,6.00864526,0.797360388,0.158618846
Minnesota,MN,27,Total,Total,2003,0.0026,0.84716,6.701002776,0.83831554,2.133054016
Minnesota,MN,27,Total,Total,2004,0.00295,0.80696,6.366121674,0.839294512,2.207170685
Minnesota,MN,27,Total,Total,2005,0.00288,0.79422,6.844873367,0.809804902,0.964841741
Minnesota,MN,27,Total,Total,2006,0.00298,0.83092,8.287313682,0.915829146,6.345133635
Minnesota,MN,27,Total,Total,2007,0.00299,0.79225,5.866873252,0.753467727,-1.360531062
Minnesota,MN,27,Total,Total,2008,0.00275,0.76456,8.064199513,0.777480994,-0.44508595
Minnesota,MN,27,Total,Total,2009,0.00254,0.68025,3.726991748,0.726368159,-5.992418846
Minnesota,MN,27,Total,Total,2010,0.00223,0.67397,4.721297696,0.792970895,-3.845482095
Minnesota,MN,27,Total,Total,2011,0.00219,0.69611,4.685995118,0.805998347,-3.132029814
Minnesota,MN,27,Total,Total,2012,0.00195,0.73282,4.581669268,0.803339281,-3.267757878
Minnesota,MN,27,Total,Total,2013,0.00178,0.79225,4.507083153,0.810017814,-2.545005509
